Timestamp,Unnamed: 0,LogLevel,Service,Message,RequestID,User,ClientIP,TimeTaken,anomaly,z_score
2023-11-20 08:43:08.945520,9782,INFO,ServiceC,Status Updates,6922,User98,192.168.1.253,100.0,1,1.7125501788627528
2023-11-20 08:43:09.331962,9814,DEBUG,ServiceD,Algorithm Steps,4272,User64,192.168.1.173,100.0,1,1.7125501788627528
2023-11-20 08:43:09.451502,9823,WARNING,ServiceA,Resource Warnings,7304,User3,192.168.1.87,99.0,1,1.6744483194160547
2023-11-20 08:43:09.850129,9850,WARNING,ServiceD,Performance Warnings,5594,User6,192.168.1.82,100.0,1,1.7125501788627528
2023-11-20 08:43:10.355233,9889,ERROR,ServiceB,Database Errors,9046,User8,192.168.1.132,10.0,1,-1.7166171713400935
2023-11-20 08:43:10.636342,9910,WARNING,ServiceC,Performance Warnings,5920,User84,192.168.1.231,11.0,1,-1.6785153118933953
2023-11-20 08:43:10.779605,9920,INFO,ServiceD,Status Updates,8722,User87,192.168.1.189,10.0,1,-1.7166171713400935
2023-11-20 08:43:10.965920,9933,ERROR,ServiceC,Database Errors,5551,User57,192.168.1.109,100.0,1,1.7125501788627528
2023-11-20 08:43:10.998542,9936,ERROR,ServiceA,Critical Errors,3057,User60,192.168.1.253,11.0,1,-1.6785153118933953
2023-11-20 08:43:11.071658,9941,INFO,ServiceD,Startup Messages,6810,User39,192.168.1.103,100.0,1,1.7125501788627528
2023-11-20 08:43:11.157120,9947,WARNING,ServiceA,Resource Warnings,6500,User59,192.168.1.77,11.0,1,-1.6785153118933953
2023-11-20 08:43:11.379065,9964,INFO,ServiceA,Startup Messages,3260,User17,192.168.1.109,99.0,1,1.6744483194160547
2023-11-20 08:43:11.506337,9972,ERROR,ServiceD,Critical Errors,2857,User47,192.168.1.134,11.0,1,-1.6785153118933953
2023-11-20 08:43:11.514963,9973,WARNING,ServiceA,Input Validation Warnings,9490,User35,192.168.1.93,11.0,1,-1.6785153118933953
2023-11-20 08:43:11.697786,9987,FATAL,ServiceD,Data Corruption,9753,User28,192.168.1.155,99.0,1,1.6744483194160547
2023-11-20 08:43:12.147832,10019,DEBUG,ServiceA,Trace Information,2388,User15,192.168.1.184,99.0,1,1.6744483194160547
2023-11-20 08:43:12.233725,10024,ERROR,ServiceB,Critical Errors,5080,User31,192.168.1.142,99.0,1,1.6744483194160547
2023-11-20 08:43:12.265001,10026,WARNING,ServiceA,Performance Warnings,1551,User36,192.168.1.17,100.0,1,1.7125501788627528
2023-11-20 08:43:12.538914,10048,WARNING,ServiceD,Resource Warnings,4557,User77,192.168.1.83,99.0,1,1.6744483194160547
2023-11-20 08:43:12.689485,10058,WARNING,ServiceA,Performance Warnings,4915,User70,192.168.1.15,11.0,1,-1.6785153118933953
2023-11-20 08:43:13.129973,10089,DEBUG,ServiceB,Trace Information,2421,User28,192.168.1.190,11.0,1,-1.6785153118933953
2023-11-20 08:43:13.196793,10094,WARNING,ServiceC,Input Validation Warnings,5370,User23,192.168.1.57,10.0,1,-1.7166171713400935
2023-11-20 08:43:13.321814,10106,WARNING,ServiceA,Performance Warnings,2002,User68,192.168.1.1,11.0,1,-1.6785153118933953
2023-11-20 08:43:13.419745,10113,INFO,ServiceC,Startup Messages,1087,User28,192.168.1.15,11.0,1,-1.6785153118933953
2023-11-20 08:43:13.626707,10129,WARNING,ServiceD,Performance Warnings,6889,User94,192.168.1.143,11.0,1,-1.6785153118933953
2023-11-20 08:43:14.011500,10158,DEBUG,ServiceC,File I/O,1388,User46,192.168.1.204,100.0,1,1.7125501788627528
2023-11-20 08:43:14.213174,10177,ERROR,ServiceD,Database Errors,6211,User67,192.168.1.213,11.0,1,-1.6785153118933953
2023-11-20 08:43:14.304841,10188,INFO,ServiceA,Startup Messages,4882,User73,192.168.1.74,10.0,1,-1.7166171713400935
2023-11-20 08:43:14.788964,10229,ERROR,ServiceB,Database Errors,1521,User90,192.168.1.236,10.0,1,-1.7166171713400935
2023-11-20 08:43:15.467299,10282,WARNING,ServiceC,Resource Warnings,6703,User64,192.168.1.248,10.0,1,-1.7166171713400935
2023-11-20 08:43:15.803897,10310,DEBUG,ServiceD,SQL Queries,1335,User12,192.168.1.83,11.0,1,-1.6785153118933953
2023-11-20 08:43:16.077460,10329,DEBUG,ServiceC,File I/O,5226,User96,192.168.1.8,99.0,1,1.6744483194160547
2023-11-20 08:43:16.702381,10377,FATAL,ServiceC,Data Corruption,1948,User40,192.168.1.116,10.0,1,-1.7166171713400935
2023-11-20 08:43:17.150956,10415,INFO,ServiceD,Status Updates,5439,User83,192.168.1.35,99.0,1,1.6744483194160547
2023-11-20 08:43:17.486963,10438,DEBUG,ServiceC,SQL Queries,4252,User62,192.168.1.36,10.0,1,-1.7166171713400935
2023-11-20 08:43:18.281235,10502,INFO,ServiceA,Startup Messages,3553,User82,192.168.1.159,11.0,1,-1.6785153118933953
2023-11-20 08:43:18.504668,10517,ERROR,ServiceB,Critical Errors,5702,User74,192.168.1.29,99.0,1,1.6744483194160547
2023-11-20 08:43:18.567269,10521,INFO,ServiceC,Status Updates,2957,User27,192.168.1.68,10.0,1,-1.7166171713400935
2023-11-20 08:43:19.081916,10559,WARNING,ServiceA,Resource Warnings,7513,User53,192.168.1.214,11.0,1,-1.6785153118933953
2023-11-20 08:43:19.353208,10579,ERROR,ServiceA,Database Errors,2157,User18,192.168.1.136,100.0,1,1.7125501788627528
2023-11-20 08:43:20.451030,10665,INFO,ServiceA,Status Updates,8625,User18,192.168.1.162,10.0,1,-1.7166171713400935
2023-11-20 08:43:20.958545,10701,INFO,ServiceD,Startup Messages,4905,User53,192.168.1.36,11.0,1,-1.6785153118933953
2023-11-20 08:43:21.233969,10720,DEBUG,ServiceA,Trace Information,9857,User89,192.168.1.160,11.0,1,-1.6785153118933953
2023-11-20 08:43:21.605715,10746,FATAL,ServiceB,Crashes,3068,User25,192.168.1.182,11.0,1,-1.6785153118933953
2023-11-20 08:43:21.632873,10749,INFO,ServiceC,Status Updates,7014,User50,192.168.1.4,99.0,1,1.6744483194160547
2023-11-20 08:43:21.838873,10763,DEBUG,ServiceC,File I/O,3822,User21,192.168.1.187,100.0,1,1.7125501788627528
2023-11-20 08:43:22.009974,10775,ERROR,ServiceD,Database Errors,2586,User24,192.168.1.27,10.0,1,-1.7166171713400935
2023-11-20 08:43:22.204587,10789,WARNING,ServiceA,Performance Warnings,4238,User11,192.168.1.237,10.0,1,-1.7166171713400935
2023-11-20 08:43:23.294066,10861,DEBUG,ServiceC,Algorithm Steps,6080,User70,192.168.1.129,99.0,1,1.6744483194160547
2023-11-20 08:43:23.302072,10862,WARNING,ServiceB,Performance Warnings,3913,User23,192.168.1.250,11.0,1,-1.6785153118933953
2023-11-20 08:43:23.507302,10878,DEBUG,ServiceA,Trace Information,4938,User97,192.168.1.50,10.0,1,-1.7166171713400935
2023-11-20 08:43:23.580522,10883,DEBUG,ServiceB,Trace Information,2181,User44,192.168.1.54,99.0,1,1.6744483194160547
2023-11-20 08:43:23.856693,10903,ERROR,ServiceA,Database Errors,3356,User84,192.168.1.92,100.0,1,1.7125501788627528
2023-11-20 08:43:23.955241,10911,WARNING,ServiceB,Resource Warnings,1844,User46,192.168.1.76,10.0,1,-1.7166171713400935
2023-11-20 08:43:24.002096,10914,ERROR,ServiceA,Critical Errors,9753,User53,192.168.1.110,10.0,1,-1.7166171713400935
2023-11-20 08:43:24.281988,10932,ERROR,ServiceC,Database Errors,3985,User48,192.168.1.64,99.0,1,1.6744483194160547
2023-11-20 08:43:24.512910,10947,DEBUG,ServiceC,Trace Information,5544,User85,192.168.1.174,99.0,1,1.6744483194160547
2023-11-20 08:43:25.735477,11029,INFO,ServiceA,Startup Messages,3865,User29,192.168.1.124,99.0,1,1.6744483194160547
2023-11-20 08:43:26.433990,11076,INFO,ServiceB,Startup Messages,5983,User40,192.168.1.193,100.0,1,1.7125501788627528
2023-11-20 08:43:27.014299,11116,WARNING,ServiceB,Input Validation Warnings,7821,User58,192.168.1.14,10.0,1,-1.7166171713400935
2023-11-20 08:43:27.196589,11128,WARNING,ServiceA,Input Validation Warnings,7875,User90,192.168.1.128,99.0,1,1.6744483194160547
2023-11-20 08:43:27.511248,11149,DEBUG,ServiceD,Algorithm Steps,6857,User14,192.168.1.140,11.0,1,-1.6785153118933953
2023-11-20 08:43:27.782291,11168,INFO,ServiceD,Status Updates,3697,User8,192.168.1.254,100.0,1,1.7125501788627528
2023-11-20 08:43:27.861245,11173,DEBUG,ServiceB,File I/O,6612,User16,192.168.1.14,99.0,1,1.6744483194160547
2023-11-20 08:43:28.275402,11202,DEBUG,ServiceD,Algorithm Steps,3900,User80,192.168.1.119,11.0,1,-1.6785153118933953
2023-11-20 08:43:28.416084,11212,ERROR,ServiceD,Database Errors,2511,User24,192.168.1.42,99.0,1,1.6744483194160547
2023-11-20 08:43:28.820903,11240,ERROR,ServiceA,Database Errors,3154,User10,192.168.1.136,11.0,1,-1.6785153118933953
2023-11-20 08:43:28.943312,11248,DEBUG,ServiceB,Algorithm Steps,4846,User83,192.168.1.118,100.0,1,1.7125501788627528
2023-11-20 08:43:29.015275,11253,WARNING,ServiceC,Input Validation Warnings,4718,User96,192.168.1.125,100.0,1,1.7125501788627528
2023-11-20 08:43:29.163796,11265,WARNING,ServiceD,Performance Warnings,1522,User47,192.168.1.6,99.0,1,1.6744483194160547
2023-11-20 08:43:29.748536,11306,ERROR,ServiceD,Critical Errors,8333,User1,192.168.1.166,11.0,1,-1.6785153118933953
2023-11-20 08:43:30.177434,11337,WARNING,ServiceC,Resource Warnings,5529,User18,192.168.1.86,100.0,1,1.7125501788627528
2023-11-20 08:43:30.361794,11351,DEBUG,ServiceD,Trace Information,7702,User35,192.168.1.19,10.0,1,-1.7166171713400935
2023-11-20 08:43:30.393913,11353,ERROR,ServiceD,Database Errors,3100,User43,192.168.1.156,100.0,1,1.7125501788627528
2023-11-20 08:43:30.409615,11354,ERROR,ServiceB,Critical Errors,3748,User68,192.168.1.69,99.0,1,1.6744483194160547
2023-11-20 08:43:30.600214,11367,DEBUG,ServiceC,Trace Information,4402,User38,192.168.1.153,99.0,1,1.6744483194160547
2023-11-20 08:43:30.663057,11372,ERROR,ServiceA,Database Errors,9328,User12,192.168.1.63,99.0,1,1.6744483194160547
2023-11-20 08:43:30.948034,11391,DEBUG,ServiceD,File I/O,4285,User31,192.168.1.63,99.0,1,1.6744483194160547
2023-11-20 08:43:31.394349,11430,FATAL,ServiceA,Crashes,5564,User49,192.168.1.112,100.0,1,1.7125501788627528
2023-11-20 08:43:31.410342,11431,WARNING,ServiceD,Resource Warnings,7451,User10,192.168.1.138,10.0,1,-1.7166171713400935
2023-11-20 08:43:31.595510,11443,INFO,ServiceD,Startup Messages,6542,User54,192.168.1.61,99.0,1,1.6744483194160547
2023-11-20 08:43:31.743535,11458,WARNING,ServiceB,Performance Warnings,3693,User30,192.168.1.123,10.0,1,-1.7166171713400935
2023-11-20 08:43:32.310651,11505,DEBUG,ServiceC,Trace Information,5698,User10,192.168.1.27,99.0,1,1.6744483194160547
2023-11-20 08:43:32.485128,11522,ERROR,ServiceD,Critical Errors,4686,User57,192.168.1.78,100.0,1,1.7125501788627528
2023-11-20 08:43:32.676739,11538,ERROR,ServiceD,Database Errors,8834,User57,192.168.1.66,100.0,1,1.7125501788627528
2023-11-20 08:43:32.818528,11548,WARNING,ServiceC,Resource Warnings,8040,User97,192.168.1.150,99.0,1,1.6744483194160547
2023-11-20 08:43:32.849886,11550,INFO,ServiceC,Status Updates,4699,User18,192.168.1.216,99.0,1,1.6744483194160547
2023-11-20 08:43:33.001893,11561,WARNING,ServiceC,Input Validation Warnings,4278,User34,192.168.1.54,11.0,1,-1.6785153118933953
2023-11-20 08:43:33.295806,11582,WARNING,ServiceC,Input Validation Warnings,1503,User63,192.168.1.18,99.0,1,1.6744483194160547
2023-11-20 08:43:33.302853,11583,DEBUG,ServiceD,Trace Information,3167,User23,192.168.1.215,11.0,1,-1.6785153118933953
2023-11-20 08:43:33.311529,11584,INFO,ServiceB,Status Updates,5230,User14,192.168.1.82,11.0,1,-1.6785153118933953
2023-11-20 08:43:33.416881,11593,WARNING,ServiceB,Resource Warnings,7933,User60,192.168.1.66,11.0,1,-1.6785153118933953
2023-11-20 08:43:34.398090,11666,ERROR,ServiceD,Critical Errors,1695,User79,192.168.1.241,11.0,1,-1.6785153118933953
2023-11-20 08:43:34.982929,11709,FATAL,ServiceD,Data Corruption,8437,User15,192.168.1.84,10.0,1,-1.7166171713400935
2023-11-20 08:43:35.102285,11720,WARNING,ServiceC,Performance Warnings,1749,User76,192.168.1.56,11.0,1,-1.6785153118933953
2023-11-20 08:43:35.435347,11743,WARNING,ServiceA,Performance Warnings,7972,User12,192.168.1.222,11.0,1,-1.6785153118933953
2023-11-20 08:43:35.502113,11749,DEBUG,ServiceB,Algorithm Steps,9344,User51,192.168.1.174,100.0,1,1.7125501788627528
2023-11-20 08:43:35.668084,11760,ERROR,ServiceA,Database Errors,2751,User44,192.168.1.75,99.0,1,1.6744483194160547
2023-11-20 08:43:36.362251,11807,FATAL,ServiceD,Data Corruption,4795,User21,192.168.1.139,10.0,1,-1.7166171713400935
2023-11-20 08:43:36.468671,11814,INFO,ServiceC,Startup Messages,2651,User75,192.168.1.178,11.0,1,-1.6785153118933953
2023-11-20 08:43:36.567583,11820,DEBUG,ServiceD,Algorithm Steps,3392,User80,192.168.1.23,100.0,1,1.7125501788627528
2023-11-20 08:43:37.215609,11873,FATAL,ServiceB,Crashes,4322,User90,192.168.1.115,10.0,1,-1.7166171713400935
2023-11-20 08:43:37.275577,11879,DEBUG,ServiceD,SQL Queries,5188,User85,192.168.1.29,10.0,1,-1.7166171713400935
2023-11-20 08:43:37.583374,11902,ERROR,ServiceA,Database Errors,4926,User35,192.168.1.34,11.0,1,-1.6785153118933953
2023-11-20 08:43:38.076065,11945,WARNING,ServiceD,Input Validation Warnings,1324,User77,192.168.1.240,100.0,1,1.7125501788627528
2023-11-20 08:43:38.350688,11968,INFO,ServiceC,Startup Messages,3408,User69,192.168.1.98,99.0,1,1.6744483194160547
2023-11-20 08:43:38.853782,12011,WARNING,ServiceD,Input Validation Warnings,7356,User55,192.168.1.67,11.0,1,-1.6785153118933953
2023-11-20 08:43:39.542445,12064,ERROR,ServiceA,Database Errors,1033,User53,192.168.1.48,11.0,1,-1.6785153118933953
2023-11-20 08:43:39.851807,12086,WARNING,ServiceB,Performance Warnings,2735,User77,192.168.1.79,10.0,1,-1.7166171713400935
2023-11-20 08:43:39.998047,12096,WARNING,ServiceB,Input Validation Warnings,8906,User48,192.168.1.59,11.0,1,-1.6785153118933953
2023-11-20 08:43:40.803769,12159,FATAL,ServiceA,Crashes,2053,User50,192.168.1.81,10.0,1,-1.7166171713400935
2023-11-20 08:43:41.412291,12202,WARNING,ServiceB,Resource Warnings,1924,User98,192.168.1.123,10.0,1,-1.7166171713400935
2023-11-20 08:43:41.530466,12210,ERROR,ServiceC,Database Errors,4519,User21,192.168.1.105,11.0,1,-1.6785153118933953
2023-11-20 08:43:42.280753,12263,ERROR,ServiceD,Critical Errors,5248,User77,192.168.1.137,11.0,1,-1.6785153118933953
2023-11-20 08:43:42.609132,12285,WARNING,ServiceA,Performance Warnings,3392,User48,192.168.1.11,100.0,1,1.7125501788627528
2023-11-20 08:43:42.640637,12287,WARNING,ServiceD,Input Validation Warnings,6568,User14,192.168.1.196,11.0,1,-1.6785153118933953
2023-11-20 08:43:42.799508,12297,WARNING,ServiceA,Performance Warnings,4332,User76,192.168.1.132,99.0,1,1.6744483194160547
2023-11-20 08:43:43.800747,12363,ERROR,ServiceC,Critical Errors,6461,User85,192.168.1.149,100.0,1,1.7125501788627528
2023-11-20 08:43:44.182703,12393,ERROR,ServiceA,Database Errors,3435,User80,192.168.1.143,99.0,1,1.6744483194160547
2023-11-20 08:43:44.198292,12394,INFO,ServiceA,Status Updates,9839,User74,192.168.1.189,10.0,1,-1.7166171713400935
2023-11-20 08:43:44.534201,12416,WARNING,ServiceC,Performance Warnings,8684,User34,192.168.1.184,10.0,1,-1.7166171713400935
2023-11-20 08:43:44.747799,12436,DEBUG,ServiceC,Trace Information,5344,User55,192.168.1.93,10.0,1,-1.7166171713400935
2023-11-20 08:43:45.361784,12481,INFO,ServiceD,Status Updates,2974,User85,192.168.1.204,99.0,1,1.6744483194160547
2023-11-20 08:43:46.593059,12567,WARNING,ServiceC,Performance Warnings,6539,User45,192.168.1.187,11.0,1,-1.6785153118933953
2023-11-20 08:43:46.740630,12578,WARNING,ServiceC,Performance Warnings,4223,User21,192.168.1.121,11.0,1,-1.6785153118933953
2023-11-20 08:43:47.194638,12611,DEBUG,ServiceA,Algorithm Steps,8050,User52,192.168.1.46,99.0,1,1.6744483194160547
2023-11-20 08:43:47.332420,12621,DEBUG,ServiceD,Algorithm Steps,7621,User5,192.168.1.247,99.0,1,1.6744483194160547
2023-11-20 08:43:47.696102,12646,WARNING,ServiceD,Resource Warnings,5104,User6,192.168.1.241,100.0,1,1.7125501788627528
2023-11-20 08:43:48.159520,12679,FATAL,ServiceB,Crashes,5771,User66,192.168.1.145,10.0,1,-1.7166171713400935
2023-11-20 08:43:48.808102,12724,FATAL,ServiceD,Crashes,5756,User99,192.168.1.246,99.0,1,1.6744483194160547
2023-11-20 08:43:48.933661,12732,WARNING,ServiceA,Resource Warnings,5473,User80,192.168.1.217,11.0,1,-1.6785153118933953
2023-11-20 08:43:49.227744,12751,FATAL,ServiceA,Data Corruption,7134,User84,192.168.1.222,99.0,1,1.6744483194160547
2023-11-20 08:43:49.410270,12765,ERROR,ServiceB,Critical Errors,5639,User10,192.168.1.58,100.0,1,1.7125501788627528
2023-11-20 08:43:50.046014,12810,ERROR,ServiceD,Database Errors,3045,User14,192.168.1.195,11.0,1,-1.6785153118933953
2023-11-20 08:43:50.396190,12834,ERROR,ServiceB,Critical Errors,8199,User36,192.168.1.33,10.0,1,-1.7166171713400935
2023-11-20 08:43:50.445355,12839,WARNING,ServiceB,Input Validation Warnings,9336,User70,192.168.1.76,100.0,1,1.7125501788627528
2023-11-20 08:43:50.525935,12844,WARNING,ServiceD,Resource Warnings,1188,User3,192.168.1.230,99.0,1,1.6744483194160547
2023-11-20 08:43:50.749737,12859,WARNING,ServiceC,Input Validation Warnings,2609,User9,192.168.1.215,100.0,1,1.7125501788627528
2023-11-20 08:43:51.771474,12928,INFO,ServiceA,Startup Messages,7502,User32,192.168.1.238,99.0,1,1.6744483194160547
2023-11-20 08:43:52.418709,12971,INFO,ServiceB,Status Updates,6015,User37,192.168.1.23,99.0,1,1.6744483194160547
2023-11-20 08:43:53.233409,13027,ERROR,ServiceC,Database Errors,3033,User53,192.168.1.153,11.0,1,-1.6785153118933953
2023-11-20 08:43:53.242772,13028,DEBUG,ServiceB,Algorithm Steps,8857,User70,192.168.1.113,100.0,1,1.7125501788627528
2023-11-20 08:43:53.252267,13029,WARNING,ServiceC,Input Validation Warnings,8974,User15,192.168.1.185,100.0,1,1.7125501788627528
2023-11-20 08:43:54.407680,13108,ERROR,ServiceD,Database Errors,7918,User100,192.168.1.177,99.0,1,1.6744483194160547
2023-11-20 08:43:54.653793,13125,WARNING,ServiceC,Input Validation Warnings,8020,User18,192.168.1.171,100.0,1,1.7125501788627528
2023-11-20 08:43:55.155418,13157,ERROR,ServiceD,Critical Errors,5940,User11,192.168.1.194,99.0,1,1.6744483194160547
2023-11-20 08:43:55.171042,13158,WARNING,ServiceD,Performance Warnings,5779,User48,192.168.1.252,100.0,1,1.7125501788627528
2023-11-20 08:43:55.202288,13160,DEBUG,ServiceB,SQL Queries,2127,User53,192.168.1.96,99.0,1,1.6744483194160547
2023-11-20 08:43:55.344338,13170,WARNING,ServiceC,Performance Warnings,7070,User84,192.168.1.159,10.0,1,-1.7166171713400935
2023-11-20 08:43:55.785292,13201,ERROR,ServiceB,Database Errors,8670,User30,192.168.1.208,99.0,1,1.6744483194160547
2023-11-20 08:43:56.119921,13224,DEBUG,ServiceA,SQL Queries,1578,User86,192.168.1.224,11.0,1,-1.6785153118933953
2023-11-20 08:43:56.373116,13242,FATAL,ServiceC,Data Corruption,5423,User94,192.168.1.133,99.0,1,1.6744483194160547
2023-11-20 08:43:56.599035,13258,INFO,ServiceD,Status Updates,2315,User80,192.168.1.197,10.0,1,-1.7166171713400935
2023-11-20 08:43:56.707618,13265,FATAL,ServiceD,Crashes,5430,User64,192.168.1.76,10.0,1,-1.7166171713400935
2023-11-20 08:43:57.396777,13314,FATAL,ServiceD,Crashes,4390,User50,192.168.1.15,99.0,1,1.6744483194160547
2023-11-20 08:43:57.587402,13327,ERROR,ServiceB,Critical Errors,9957,User38,192.168.1.50,100.0,1,1.7125501788627528
2023-11-20 08:43:57.675536,13333,FATAL,ServiceB,Crashes,9456,User19,192.168.1.33,11.0,1,-1.6785153118933953
2023-11-20 08:43:58.168987,13367,FATAL,ServiceD,Crashes,8433,User59,192.168.1.25,99.0,1,1.6744483194160547
2023-11-20 08:43:58.352595,13380,ERROR,ServiceB,Database Errors,9341,User70,192.168.1.140,99.0,1,1.6744483194160547
2023-11-20 08:43:58.385094,13383,WARNING,ServiceB,Resource Warnings,8402,User79,192.168.1.211,11.0,1,-1.6785153118933953
2023-11-20 08:43:58.987486,13425,DEBUG,ServiceA,Algorithm Steps,4216,User46,192.168.1.47,11.0,1,-1.6785153118933953
2023-11-20 08:43:59.521221,13460,INFO,ServiceC,Status Updates,7782,User96,192.168.1.4,11.0,1,-1.6785153118933953
2023-11-20 08:44:00.015522,13491,ERROR,ServiceB,Critical Errors,4752,User49,192.168.1.86,10.0,1,-1.7166171713400935
2023-11-20 08:44:00.274282,13508,INFO,ServiceB,Status Updates,7142,User81,192.168.1.30,100.0,1,1.7125501788627528
2023-11-20 08:44:00.289915,13509,INFO,ServiceC,Status Updates,9323,User36,192.168.1.221,11.0,1,-1.6785153118933953
2023-11-20 08:44:01.120742,13569,WARNING,ServiceC,Input Validation Warnings,3549,User93,192.168.1.63,10.0,1,-1.7166171713400935
2023-11-20 08:44:01.828317,13619,DEBUG,ServiceD,Trace Information,8525,User30,192.168.1.243,10.0,1,-1.7166171713400935
2023-11-20 08:44:01.836569,13620,WARNING,ServiceD,Resource Warnings,3956,User90,192.168.1.126,100.0,1,1.7125501788627528
2023-11-20 08:44:02.576549,13671,DEBUG,ServiceC,SQL Queries,2607,User63,192.168.1.128,100.0,1,1.7125501788627528
2023-11-20 08:44:02.617264,13673,ERROR,ServiceC,Critical Errors,2694,User62,192.168.1.40,100.0,1,1.7125501788627528
2023-11-20 08:44:02.653298,13676,DEBUG,ServiceC,SQL Queries,5576,User51,192.168.1.222,11.0,1,-1.6785153118933953
2023-11-20 08:44:03.251129,13718,DEBUG,ServiceB,Algorithm Steps,1507,User25,192.168.1.242,99.0,1,1.6744483194160547
2023-11-20 08:44:03.329367,13723,INFO,ServiceC,Status Updates,7441,User53,192.168.1.189,10.0,1,-1.7166171713400935
2023-11-20 08:44:03.551909,13738,DEBUG,ServiceC,Algorithm Steps,2718,User56,192.168.1.51,99.0,1,1.6744483194160547
2023-11-20 08:44:03.833503,13758,WARNING,ServiceB,Input Validation Warnings,1809,User9,192.168.1.138,10.0,1,-1.7166171713400935
2023-11-20 08:44:03.912464,13763,DEBUG,ServiceA,File I/O,7743,User94,192.168.1.233,10.0,1,-1.7166171713400935
2023-11-20 08:44:04.313206,13792,WARNING,ServiceA,Input Validation Warnings,6354,User27,192.168.1.19,11.0,1,-1.6785153118933953
2023-11-20 08:44:04.416214,13799,INFO,ServiceC,Startup Messages,7023,User72,192.168.1.140,99.0,1,1.6744483194160547
2023-11-20 08:44:04.425176,13800,FATAL,ServiceC,Crashes,2368,User43,192.168.1.31,11.0,1,-1.6785153118933953
2023-11-20 08:44:04.559565,13808,DEBUG,ServiceC,Trace Information,5655,User86,192.168.1.9,100.0,1,1.7125501788627528
2023-11-20 08:44:05.064305,13842,DEBUG,ServiceB,File I/O,3979,User58,192.168.1.193,100.0,1,1.7125501788627528
2023-11-20 08:44:05.617410,13881,DEBUG,ServiceB,Trace Information,9227,User86,192.168.1.130,11.0,1,-1.6785153118933953
2023-11-20 08:44:05.830217,13896,ERROR,ServiceA,Database Errors,5169,User66,192.168.1.47,10.0,1,-1.7166171713400935
2023-11-20 08:44:06.086650,13915,ERROR,ServiceB,Database Errors,5151,User44,192.168.1.252,11.0,1,-1.6785153118933953
2023-11-20 08:44:06.221975,13925,WARNING,ServiceB,Input Validation Warnings,7308,User56,192.168.1.44,100.0,1,1.7125501788627528
2023-11-20 08:44:07.052707,13981,INFO,ServiceD,Status Updates,5763,User33,192.168.1.111,11.0,1,-1.6785153118933953
2023-11-20 08:44:07.900739,14043,FATAL,ServiceB,Data Corruption,4004,User22,192.168.1.180,11.0,1,-1.6785153118933953
2023-11-20 08:44:07.931963,14045,ERROR,ServiceA,Critical Errors,9221,User78,192.168.1.234,100.0,1,1.7125501788627528
2023-11-20 08:44:08.159541,14061,FATAL,ServiceA,Crashes,1128,User87,192.168.1.219,100.0,1,1.7125501788627528
2023-11-20 08:44:08.263841,14071,DEBUG,ServiceC,SQL Queries,6746,User80,192.168.1.168,100.0,1,1.7125501788627528
2023-11-20 08:44:08.732758,14106,WARNING,ServiceB,Resource Warnings,1914,User100,192.168.1.14,100.0,1,1.7125501788627528
2023-11-20 08:44:09.213179,14142,DEBUG,ServiceD,Trace Information,7565,User64,192.168.1.26,11.0,1,-1.6785153118933953
2023-11-20 08:44:09.610643,14171,FATAL,ServiceB,Data Corruption,1771,User67,192.168.1.65,100.0,1,1.7125501788627528
2023-11-20 08:44:10.157643,14209,DEBUG,ServiceD,File I/O,3878,User52,192.168.1.205,10.0,1,-1.7166171713400935
2023-11-20 08:44:10.525234,14234,DEBUG,ServiceB,Trace Information,1104,User25,192.168.1.164,11.0,1,-1.6785153118933953
2023-11-20 08:44:11.246018,14284,FATAL,ServiceB,Crashes,4219,User50,192.168.1.159,11.0,1,-1.6785153118933953
2023-11-20 08:44:11.566524,14307,ERROR,ServiceD,Database Errors,1694,User45,192.168.1.59,100.0,1,1.7125501788627528
2023-11-20 08:44:11.710376,14317,WARNING,ServiceB,Performance Warnings,6256,User59,192.168.1.214,100.0,1,1.7125501788627528
2023-11-20 08:44:13.142620,14414,WARNING,ServiceC,Performance Warnings,1038,User2,192.168.1.45,11.0,1,-1.6785153118933953
2023-11-20 08:44:13.594102,14445,WARNING,ServiceB,Input Validation Warnings,7492,User81,192.168.1.229,100.0,1,1.7125501788627528
2023-11-20 08:44:14.277258,14490,INFO,ServiceD,Status Updates,5207,User3,192.168.1.93,99.0,1,1.6744483194160547
2023-11-20 08:44:14.507675,14505,WARNING,ServiceD,Performance Warnings,6437,User45,192.168.1.126,99.0,1,1.6744483194160547
2023-11-20 08:44:14.621769,14513,WARNING,ServiceA,Performance Warnings,6283,User6,192.168.1.158,11.0,1,-1.6785153118933953
2023-11-20 08:44:14.954590,14534,DEBUG,ServiceD,File I/O,8973,User17,192.168.1.163,11.0,1,-1.6785153118933953
2023-11-20 08:44:15.130439,14546,WARNING,ServiceC,Input Validation Warnings,2144,User53,192.168.1.36,10.0,1,-1.7166171713400935
2023-11-20 08:44:15.554978,14574,DEBUG,ServiceD,Algorithm Steps,2959,User33,192.168.1.160,11.0,1,-1.6785153118933953
2023-11-20 08:44:15.612260,14579,INFO,ServiceD,Startup Messages,8122,User38,192.168.1.202,99.0,1,1.6744483194160547
2023-11-20 08:44:16.522469,14638,WARNING,ServiceA,Input Validation Warnings,3943,User37,192.168.1.93,99.0,1,1.6744483194160547
2023-11-20 08:44:17.055474,14674,DEBUG,ServiceD,File I/O,4088,User40,192.168.1.246,10.0,1,-1.7166171713400935
